"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Single-Channel EMG Classification With Ensemble-Empirical-Mode-Decomposition-Based ICA for Diagnosing Neuromuscular Disorders","G. R. Naik; S. E. Selvan; H. T. Nguyen","Center of Health Technologies, University of Technology Sydney, Australia; GIPSA-Lab, Univ. Grenoble Alpes, Grenoble, France; Center of Health Technologies, University of Technology Sydney, Australia",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"9 Jul 2016","2016","24","7","734","743","An accurate and computationally efficient quantitative analysis of electromyography (EMG) signals plays an inevitable role in the diagnosis of neuromuscular disorders, prosthesis, and several related applications. Since it is often the case that the measured signals are the mixtures of electric potentials that emanate from surrounding muscles (sources), many EMG signal processing approaches rely on linear source separation techniques such as the independent component analysis (ICA). Nevertheless, naive implementations of ICA algorithms do not comply with the task of extracting the underlying sources from a single-channel EMG measurement. In this respect, the present work focuses on a classification method for neuromuscular disorders that deals with the data recorded using a single-channel EMG sensor. The ensemble empirical mode decomposition algorithm decomposes the single-channel EMG signal into a set of noise-canceled intrinsic mode functions, which in turn are separated by the FastICA algorithm. A reduced set of five time domain features extracted from the separated components are classified using the linear discriminant analysis, and the classification results are fine-tuned with a majority voting scheme. The performance of the proposed method has been validated with a clinical EMG database, which reports a higher classification accuracy (98%). The outcome of this study encourages possible extension of this approach to real settings to assist the clinicians in making correct diagnosis of neuromuscular disorders.","1558-0210","","10.1109/TNSRE.2015.2454503","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7153535","Ensemble empirical mode decomposition;independent component analysis;neuromuscular disorder;surface electromyography","Electromyography;Feature extraction;Neuromuscular;Needles;Signal processing algorithms;Algorithm design and analysis","Adult;Aged;Algorithms;Computer Simulation;Data Interpretation, Statistical;Diagnosis, Computer-Assisted;Discriminant Analysis;Electromyography;Humans;Middle Aged;Models, Statistical;Muscle Contraction;Neuromuscular Diseases;Pattern Recognition, Automated;Principal Component Analysis;Reproducibility of Results;Sensitivity and Specificity;Young Adult","133","","48","IEEE","9 Jul 2015","July 2016","","IEEE","IEEE Journals"
"Automated Detection of Tonic–Clonic Seizures Using 3-D Accelerometry and Surface Electromyography in Pediatric Patients","M. Milošević; A. Van de Vel; B. Bonroy; B. Ceulemans; L. Lagae; B. Vanrumste; S. V. Huffel","Department of Electrical Engineering (ESAT), KU Leuven and iMinds IT Department, Leuven, Belgium; Department of Neurology-Paediatric Neurology, University Hospital University of Antwerp, Wilrijk, Belgium; MOBILAB, Thomas More Kempen, Geel, Belgium; Rehabilitation Center for Children and Youth Pulderbos, Pulderbos, Belgium; Department of Child Neurology, University Hospital KU Leuven, Leuven, Belgium; MOBILAB, Thomas More Kempen, Geel, Belgium; Department of Electrical Engineering (ESAT), KU Leuven and iMinds IT Department, Leuven, Belgium",IEEE Journal of Biomedical and Health Informatics,"20 May 2017","2016","20","5","1333","1341","Epileptic seizure detection is traditionally done using video/electroencephalography monitoring, which is not applicable for long-term home monitoring. In recent years, attempts have been made to detect the seizures using other modalities. In this study, we investigated the application of four accelerometers (ACM) attached to the limbs and surface electromyography (sEMG) electrodes attached to upper arms for the detection of tonic–clonic seizures. sEMG can identify the tension during the tonic phase of tonic–clonic seizure, while ACM is able to detect rhythmic patterns of the clonic phase of tonic–clonic seizures. Machine learning techniques, including feature selection and least-squares support vector machine classification, were employed for detection of tonic–clonic seizures from ACM and sEMG signals. In addition, the outputs of ACM and sEMG-based classifiers were combined using a late integration approach. The algorithms were evaluated on 1998.3 h of data recorded nocturnally in 56 patients of which seven had 22 tonic–clonic seizures. A multimodal approach resulted in a more robust detection of short and nonstereotypical seizures (91%), while the number of false alarms increased significantly compared with the use of single sEMG modality (0.28–0.5/12h). This study also showed that the choice of the recording system should be made depending on the prevailing pediatric patient-specific seizure characteristics and nonepileptic behavior.","2168-2208","","10.1109/JBHI.2015.2462079","KUL(grant numbers:PFV/10/002); FWO(grant numbers:G.0427.10N,G.0108.11,G.0869.12N,G.0A5513N); IWT(grant numbers:080658-MRI,110697-NeoGuard); iMinds Medical Information Technologies SBO 2015; ICON: NXT_Sleep; Flanders Care: Demonstratieproject Tele-Rehab III (2012-2014); Belgian Federal Science Policy Office(grant numbers:IUAP P7/19/); DYSCO; Belgian Foreign Affairs-Development Cooperation: VLIR UOS programs; and EU; European Research Council; European Union's Seventh Framework Programme(grant numbers:FP7/2007-2013,339804); INTERREG IVB NWE programme; EU MC ITN TRANSACT 2012(grant numbers:316679); ERASMUS EQR(grant numbers:539642-LLP-1-2013); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7172445","Accelerometry;home monitoring;pattern recognition;seizure detection;surface electromyography (sEMG)","Pediatrics;Sensitivity;Electroencephalography;Feature extraction;Informatics;Monitoring;Support vector machines","Accelerometry;Child;Electromyography;Humans;Pattern Recognition, Automated;Seizures;Signal Processing, Computer-Assisted","80","","27","IEEE","29 Jul 2015","Sept. 2016","","IEEE","IEEE Journals"
"Analysis and Simple Circuit Design of Double Differential EMG Active Electrode","F. N. Guerrero; E. M. Spinelli; M. A. Haberman","UNLP and CONICET, Institute of Industrial Electronics, Control and Instrumentation (LEICI), La Plata, Buenos Aires, Argentina; UNLP and CONICET, Institute of Industrial Electronics, Control and Instrumentation (LEICI), La Plata, Buenos Aires, Argentina; UNLP and CONICET, Institute of Industrial Electronics, Control and Instrumentation (LEICI), La Plata, Buenos Aires, Argentina",IEEE Transactions on Biomedical Circuits and Systems,"4 Mar 2016","2016","10","3","787","795","In this paper we present an analysis of the voltage amplifier needed for double differential (DD) sEMG measurements and a novel, very simple circuit for implementing DD active electrodes. The three-input amplifier that standalone DD active electrodes require is inherently different from a differential amplifier, and general knowledge about its design is scarce in the literature. First, the figures of merit of the amplifier are defined through a decomposition of its input signal into three orthogonal modes. This analysis reveals a mode containing EMG crosstalk components that the DD electrode should reject. Then, the effect of finite input impedance is analyzed. Because there are three terminals, minimum bounds for interference rejection ratios due to electrode and input impedance unbalances with two degrees of freedom are obtained. Finally, a novel circuit design is presented, including only a quadruple operational amplifier and a few passive components. This design is nearly as simple as the branched electrode and much simpler than the three instrumentation amplifier design, while providing robust EMG crosstalk rejection and better input impedance using unity gain buffers for each electrode input. The interference rejection limits of this input stage are analyzed. An easily replicable implementation of the proposed circuit is described, together with a parameter design guideline to adjust it to specific needs. The electrode is compared with the established alternatives, and sample sEMG signals are obtained, acquired on different body locations with dry contacts, successfully rejecting interference sources.","1940-9990","","10.1109/TBCAS.2015.2492944","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7362246","Active electrodes;biomedical sensors;double differential electrodes;dry electrodes;surface electromyography","Electrodes;Electromyography;Impedance;Electromagnetic interference;Crosstalk;Instruments","Amplifiers, Electronic;Electrodes;Electromyography;Electronics, Medical;Humans","26","","30","IEEE","22 Dec 2015","June 2016","","IEEE","IEEE Journals"
"Position-Independent Decoding of Movement Intention for Proportional Myoelectric Interfaces","K. -H. Park; H. -I. Suk; S. -W. Lee","Department of Brain and Cognitive Engineering, Korea University, Anam-dong, Seongbuk-ku, Seoul, Republic of Korea; Department of Brain and Cognitive Engineering, Korea University, Anam-dong, Seongbuk-ku, Seoul, Republic of Korea; Department of Brain and Cognitive Engineering, Korea University, Anam-dong, Seongbuk-ku, Seoul, Republic of Korea",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"5 Sep 2016","2016","24","9","928","939","In this decade, myoelectric interfaces based on pattern recognition have gained considerable attention thanks to their naturalness enabling human intentions to be conveyed to and in control of a machine. However, the high variations of electromyogram signal patterns caused by arm position changes prohibit application to the real world. In this paper, we propose a novel method of decoding movement intentions robust to arm position changes towards proportional myoelectric interfaces. Specifically, we devise the position-independent decoding that estimates the likelihood of different arm positions, which we predefine during a training step, and also decodes the movement intention in a unified framework. The proposed method has an advantage that could be used to decode the movement intentions on untrained arm positions in a realistic scenario. Our experimental results showed that the proposed method could successfully decode the continuous movement intentions (e.g., flexion/extension and radial/ulnar deviation) on both trained and untrained arm positions. Our study also proved the effectiveness of the proposed method by comparing the existing methods in terms of the decoded trajectories as movement intentions in untrained arm positions.","1558-0210","","10.1109/TNSRE.2015.2481461","National Research Foundation of Korea(grant numbers:NRF-2015R1A2A1A05001867); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7275160","Electromyogram (EMG);ensemble learning;myoelectric interfaces;proportional control","Decoding;Electromyography;Wrist;Electrodes;Feature extraction;Proportional control;Muscles","Adult;Algorithms;Arm;Electromyography;Feedback, Physiological;Female;Humans;Imagination;Intention;Man-Machine Systems;Movement;Muscle Contraction;Muscle, Skeletal;Pattern Recognition, Automated;Range of Motion, Articular;Reproducibility of Results;Sensitivity and Specificity","37","","36","IEEE","24 Sep 2015","Sept. 2016","","IEEE","IEEE Journals"
"An EMG-Driven Weight Support System With Pneumatic Artificial Muscles","J. -i. Furukawa; T. Noda; T. Teramae; J. Morimoto","Graduate School of Frontier Biosciences, ATR Computational Neuroscience Laboratories, Kyoto, Japan; Department of Brain Robot Interface, ATR Computational Neuroscience Laboratories, Kyoto, Japan; Department of Brain Robot Interface, ATR Computational Neuroscience Laboratories, Kyoto, Japan; Department of Brain Robot Interface, ATR Computational Neuroscience Laboratories, Kyoto, Japan",IEEE Systems Journal,"19 May 2017","2016","10","3","1026","1034","In this paper, we introduce our newly developed biosignal-based vertical weight support system that is composed of pneumatic artificial muscles (PAMs) and an electromyography (EMG) measurement device. By using our developed weight support system, assist force can be varied based on measured muscle activities; most existing systems can only generate constant assist forces. In this paper, we estimated knee and ankle joint torques from measured EMGs using floating base inverse dynamics. Knee and ankle joint estimated torques are converted to vertical forces by the kinematic model of a subject. The converted vertical forces are used as force inputs for the PAM actuator system. To validate our system's control performance, four healthy subjects performed a one-leg squat with his left leg while his right leg was assisted by our proposed system. We used the vertical force estimated from the measured EMG signals as a control input to the weight support system. We compared EMG magnitudes with four different experimental conditions: 1) normal two-leg squat; 2) one-leg squat without the assist system; 3) one-leg squat with EMG-based weight support; and 4) one-leg squat with constant force support. The EMG magnitude with the proposed weight support system was much closer to that with normal two-leg squat than that with one-leg squat without the assist system and than that with one-leg squat with constant force support.","1937-9234","","10.1109/JSYST.2014.2330376","Development of BMI Technologies for Clinical Application; Brain Machine Interface Development; Strategic Research Program for Brain Sciences; Ministry of Education, Culture, Sports, Science and Technology of Japan; Novel and innovative R&D making use of brain structures; MEXT KAKENHI(grant numbers:23120004); JSPS KAKENHI(grant numbers:24700203); Strategic International Cooperative; Japan Science and Technology Agency; JSPA; MIZS; Japan Slovenia research Cooperative; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6848787","Electromyography (EMG);force control;pneumatic actuators;rehabilitaion robotics;weight support system","Muscles;Electromyography;Force;Joints;Torque;Knee;Force measurement","","19","","27","IEEE","8 Jul 2014","Sept. 2016","","IEEE","IEEE Journals"
"Implementation of EMG- and Force-Based Control Interfaces in Active Elbow Supports for Men With Duchenne Muscular Dystrophy: A Feasibility Study","J. Lobo-Prat; P. N. Kooren; M. M. H. P. Janssen; A. Q. L. Keemink; P. H. Veltink; A. H. A. Stienen; B. F. J. M. Koopman","Department Biomechanical Engineering, University of Twente, Enschede, AE, The Netherlands; Department of Physics and Medical Technology, VU University Medical Center, Amsterdam, The Netherlands; Department of Rehabilitation, Radboud University Medical Center, Nijmengen, The Netherlands; Department Biomechanical Engineering, University of Twente, Enschede, AE, The Netherlands; Department of Biomedical Signals and Systems, University of Twente, Enschede, The Netherlands; Department of Physical Therapy and Human Movement Sciences, Northwestern University, Chicago, IL, USA; Department Biomechanical Engineering, University of Twente, Enschede, AE, The Netherlands",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"23 Nov 2016","2016","24","11","1179","1190","While there is an extensive number of studies on the development and evaluation of electromyography (EMG)- and force-based control interfaces for assistive devices, no studies have focused on testing these control strategies for the specific case of adults with Duchenne muscular dystrophy (DMD). This paper presents a feasibility study on the use of EMG and force as control interfaces for the operation of active arm supports for men with DMD. We have built an experimental active elbow support, with a threefold objective: 1) to investigate whether adult men with DMD could use EMG- and force-based control interfaces; 2) to evaluate their performance during a discrete position-tracking task; and 3) to examine users' acceptance of the control methods. The system was tested in three adults with DMD (21–22 years). Although none of the three participants had performed any voluntary movements with their arms for the past 3–5 years, all of them were 100% successful in performing the series of tracking tasks using both control interfaces (mean task completion time EMG:  ${\hbox{6.8}}\thinspace \pm \thinspace {\hbox{4.8}}~{\hbox{s}}$ , force: ${\hbox{5.1}}\thinspace \pm \thinspace {\hbox{1.8}}~{\hbox{s}}$ ). While movements with the force-based control were considerably smoother in Subject 3 and faster in Subject 1, EMG based-control was perceived as less fatiguing by all three subjects. Both EMG- and force-based interfaces are feasible solutions for the control of active elbow supports in adults with DMD and should be considered for further investigations on multi-DOF control.","1558-0210","","10.1109/TNSRE.2016.2530762","Stichting voor de Technische Wetenschappen(grant numbers:11832); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7410057","Arm support;assistive devices;Duchenne;electromyography (EMG) control;force control;human–robot interaction","Electromyography;Elbow;Muscles;Wheelchairs;Robots;Gravity","Biofeedback, Psychology;Elbow Joint;Electromyography;Equipment Design;Equipment Failure Analysis;Exoskeleton Device;Feasibility Studies;Humans;Male;Man-Machine Systems;Muscular Dystrophy, Duchenne;Robotics;Stress, Mechanical;Treatment Outcome;Young Adult","37","","43","IEEE","18 Feb 2016","Nov. 2016","","IEEE","IEEE Journals"
"Quantifying Spasticity With Limited Swinging Cycles Using Pendulum Test Based on Phase Amplitude Coupling","C. H. Yeh; H. W. V. Young; C. Y. Wang; Y. H. Wang; P. L. Lee; J. H. Kang; M. T. Lo","Department of Electrical Engineering, National Central University, Taiwan; National Central University, Research Center for Adaptive Data Analysis, Taiwan; National Central University, Research Center for Adaptive Data Analysis, Taiwan; National Central University, Research Center for Adaptive Data Analysis, Taiwan; Department of Electrical Engineering, National Central University, Taiwan; Department of Physical Medicine and Rehabilitation, Taipei Medical University Hospital, Taiwan; Institute of Translational and Interdisciplinary Medicine and Department of Biomedical Sciences and Engineering, National Central University, Taiwan",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Oct 2016","2016","24","10","1081","1088","Parameters derived from the goniometer measures in the Pendulum test are insufficient in describing the function of abnormal muscle activity in the spasticity. To explore a quantitative evaluation of muscle activation-movement interaction, we propose a novel index based on phase amplitude coupling (PAC) analysis with the consideration of the relations between movement and surface electromyography (SEMG) activity among 22 hemiplegic stroke patients. To take off trend and noise, we use the empirical mode decomposition (EMD) to obtain intrinsic mode functions (IMFs) of the angular velocity due to its superior decomposing ability in nonlinear oscillations. Shannon entropy based on angular velocity (phase)-envelope of EMG (amplitude) distribution was calculated to demonstrate characteristics of the coupling between SEMG activity and joint movement. We also compare our results with those from traditional methods such as the normalized relaxation index derived from the Pendulum test and the mean root mean square (RMS) of the SEMG signals in the study. Our results show effective discrimination ability between spastic and nonaffected limbs using our method . This study indicates the feasibility of using the novel indices based on the PAC in evaluation the spasticity among the hemiplegic stroke patients with less than three swinging cycles.","1558-0210","","10.1109/TNSRE.2016.2521612","Joint foundation of CGH and NCU(grant numbers:CNJRF-101CGH-NCU-A4,VGHUST103-G1-3-3); MOST support for the Center for Dynamical Biomarkers and Translational Medicine National Central University Taiwan(grant numbers:102-2911-I-008-001); Ministry of Science and Technology Taiwan(grant numbers:103-2321-B-008-003,103-2221-E-008-006-MY3,104-3115-E-008-001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7393838","Empirical mode decomposition (EMD);modulation index;muscle strength level;surface electromyography (SEMG)","Muscles;Electromyography;Knee;Indexes;Finite impulse response filters;Electronic mail;Yttrium","Adult;Aged;Algorithms;Arthrometry, Articular;Diagnosis, Computer-Assisted;Electromyography;Female;Humans;Male;Middle Aged;Muscle Spasticity;Oscillometry;Physical Examination;Physical Stimulation;Range of Motion, Articular;Reproducibility of Results;Sensitivity and Specificity","25","","31","IEEE","27 Jan 2016","Oct. 2016","","IEEE","IEEE Journals"
"Improving the Robustness of Myoelectric Pattern Recognition for Upper Limb Prostheses by Covariate Shift Adaptation","M. M. . -C. Vidovic; H. -J. Hwang; S. Amsüss; J. M. Hahne; D. Farina; K. -R. Müller","Technical University of Berlin, Berlin, Germany; TU Berlin; Department of Neurorehabilitation Engineering, Georg August University, Göttingen, Germany; Department of Neurorehabilitation Engineering, Georg August University, Göttingen, Germany; Department of Neurorehabilitation Engineering, Georg August University, Göttingen, Germany; TU Berlin",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"5 Sep 2016","2016","24","9","961","970","Fundamental changes over time of surface EMG signal characteristics are a challenge for myocontrol algorithms controlling prosthetic devices. These changes are generally caused by electrode shifts after donning and doffing, sweating, additional weight or varying arm positions, which results in a change of the signal distribution - a scenario often referred to as covariate shift. A substantial decrease in classification accuracy due to these factors hinders the possibility to directly translate EMG signals into accurate myoelectric control patterns outside laboratory conditions. To overcome this limitation, we propose the use of supervised adaptation methods. The approach is based on adapting a trained classifier using a small calibration set only, which incorporates the relevant aspects of the nonstationarities, but requires only less than 1 min of data recording. The method was tested first through an offline analysis on signals acquired across 5 days from seven able-bodied individuals and four amputees. Moreover, we also conducted a three day online experiment on eight able-bodied individuals and one amputee, assessing user performance and user-ratings of the controllability. Across different testing days, both offline and online performance improved significantly when shrinking the training model parameters by a given estimator towards the calibration set parameters. In the offline data analysis, the classification accuracy remained above 92% over five days with the proposed approach, whereas it decreased to 75% without adaptation. Similarly, in the online study, with the proposed approach the performance increased by 25% compared to a test without adaptation. These results indicate that the proposed methodology can contribute to improve robustness of myoelectric pattern recognition methods in daily life applications.","1558-0210","","10.1109/TNSRE.2015.2492619","European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7302056","Adaptation;classification;covariate shift;electromyogram (EMG);myoelectric signals;nonstationarities;pattern recognition","Calibration;Training;Electrodes;Accuracy;Training data;Electromyography;Testing","Adult;Algorithms;Amputation Stumps;Amputees;Artificial Limbs;Data Interpretation, Statistical;Electromyography;Humans;Male;Middle Aged;Muscle Contraction;Muscle, Skeletal;Pattern Recognition, Automated;Radius;Reproducibility of Results;Sensitivity and Specificity;Young Adult","151","","24","IEEE","26 Oct 2015","Sept. 2016","","IEEE","IEEE Journals"
"Development of a Multi-Channel Compact-Size Wireless Hybrid sEMG/NIRS Sensor System for Prosthetic Manipulation","W. Guo; X. Sheng; H. Liu; X. Zhu","State Key Laboratory of Mechanical System and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Mechanical System and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Mechanical System and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; State Key Laboratory of Mechanical System and Vibration, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China",IEEE Sensors Journal,"22 Dec 2015","2016","16","2","447","456","It is evident that surface electromyography (sEMG)-based approaches have inherent difficulty in coping with modern dominant applications of clinical diagnosis and human machine interface such as prosthetic manipulation. This paper presents a hybrid sensor to attentively overcome the difficulty with a clinical purpose of simultaneously acquiring electrophysiological, hemodynamic, and oxidative metabolic information of muscle activity, also with front-end conditioning circuit and Bluetooth module integrated and packaged. A multi-channel compact-size wireless hybrid sEMG/near-infrared spectroscopy (NIRS) acquisition system is developed, forming a platform to demonstrate individual sEMG and NIRS measurement capabilities, and their combination. Extensive experiments are carried out to explore sensor functionality based on the sEMG, NIRS, and their combination, convincingly addressing the capabilities meeting their commercial or state-of-the-art counterparts. Future work is targeted to extract the sEMG/NIRS sensor-based muscular fatigue which plays a crucial role in biomedical and clinical applications.","1558-1748","","10.1109/JSEN.2015.2459067","National Basic Research Program through the 973 Program of China(grant numbers:2011CB013305); Science and Technology Commission of Shanghai Municipality(grant numbers:13430721600); National Natural Science Foundation of China(grant numbers:51375296,51421092); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7163544","Surface electromyography;near-infrared spectroscopy;sensor fusion;wireless sensors;human machine interface;Surface electromyography;near-infrared spectroscopy;sensor fusion;wireless sensors;human machine interface","Muscles;Noise;Wireless sensor networks;Wireless communication;Light emitting diodes;Sensor systems","","84","","43","IEEE","21 Jul 2015","Jan.15, 2016","","IEEE","IEEE Journals"
"Myoelectric Control System and Task-Specific Characteristics Affect Voluntary Use of Simultaneous Control","L. H. Smith; T. A. Kuiken; L. J. Hargrove","Department of Biomedical Engineering, Northwestern University, Chicago, IL, USA; Departments of Physical Medicine and Rehabilitation and Biomedical Engineering, Northwestern University, Chicago, IL; Department of Physical Medicine and Rehabilitation, Northwestern University, Chicago, IL, USA",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"6 Jan 2016","2016","24","1","109","116","Clinically available myoelectric control does not enable simultaneous proportional control of prosthetic degrees of freedom. Multiple studies have proposed systems that provide simultaneous control, though few have investigated whether subjects voluntarily use simultaneous control or how they implement it. Additionally, few studies have explicitly evaluated the effect of providing proportional velocity control. The objective of this study was to evaluate factors influencing when and how subjects use simultaneous myoelectric control, including the ability to proportionally control the velocity and the required task precision. Five able-bodied subjects used simultaneous myoelectric control systems with and without proportional velocity control in a virtual Fitts' Law task. Though subjects used simultaneous control to a substantial degree when proportional velocity control was present, they used very little simultaneous control when using constant-velocity control. Furthermore, use of simultaneous control varied significantly with target distance and width, reflecting a strategy of using simultaneous control for gross cursor positioning and sequential control for fine corrective movements. These results provide insight into how users take advantage of simultaneous control and highlight the need for real-time evaluation of simultaneous control algorithms, as the potential benefit of providing simultaneous control may be affected by other characteristics of the myoelectric control system.","1558-0210","","10.1109/TNSRE.2015.2410755","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7055931","Fitts’ law;intramuscular electromyography;prosthesis control","Velocity control;Electromyography;Proportional control;Complexity theory;Muscles;Wrist","Algorithms;Electromyography;Feedback, Physiological;Female;Humans;Male;Movement;Muscle Contraction;Muscle, Skeletal;Postural Balance;Task Performance and Analysis;User-Computer Interface;Volition;Young Adult","22","","32","IEEE","6 Mar 2015","Jan. 2016","","IEEE","IEEE Journals"
"Locomotor Adaptation by Transtibial Amputees Walking With an Experimental Powered Prosthesis Under Continuous Myoelectric Control","S. Huang; J. P. Wensman; D. P. Ferris","Biomedical Engineering Department, University of Michigan, Ann Arbor, MI; University of Michigan Orthotics and Prosthetics Center, Ann Arbor, MI; Biomedical Engineering Department, University of Michigan, Ann Arbor, MI",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"9 May 2016","2016","24","5","573","581","Lower limb amputees can use electrical activity from their residual muscles for myoelectric control of a powered prosthesis. The most common approach for myoelectric control is a finite state controller that identifies behavioral states and discrete changes in motor tasks. An alternative approach to state-based myoelectric control is continuous proportional myoelectric control where ongoing electrical activity has a proportional relationship to the prosthetic joint torque or power. To test the potential of continuous proportional myoelectric control for powered lower limb prostheses, we recruited five unilateral transtibial amputees to walk on a treadmill with an experimental powered prosthesis. Subjects walked using the powered prosthesis with and without visual feedback of their control signal in real time. Amputee subjects were able to adapt their residual muscle activation patterns to alter prosthetic ankle mechanics when we provided visual feedback of their myoelectric control signal in real time. During walking with visual feedback, subjects significantly increased their peak prosthetic ankle power ( p = 0.02, ANOVA) and positive work ( p = 0.02, ANOVA) during gait above their prescribed prosthesis values. However, without visual feedback, the subjects did not increase their peak ankle power during push off. These results show that amputee users were able to volitionally alter their prosthesis mechanics during walking, but only when given an explicit goal for their residual muscle motor commands. Future studies that examine the motor and learning capabilities of lower limb amputees using their residual muscles for continuous proportional myoelectric control are needed to determine the viability of integrating continuous high-level control with existing finite state prosthetic controllers.","1558-0210","","10.1109/TNSRE.2015.2441061","U.S. Department of Defense(grant numbers:W81XWH-09-2-0142); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7118220","Lower limb amputee;lower limb prosthesis;myoelectric control;powered prosthesis;residual limb;residual limb electromyography;transtibial amputee;transtibial prosthesis","Prosthetics;Muscles;Legged locomotion;Visualization;Testing;Electromyography;Real-time systems","Adaptation, Physiological;Adult;Aged;Amputees;Artificial Limbs;Electric Power Supplies;Electromyography;Equipment Design;Equipment Failure Analysis;Female;Gait;Gait Disorders, Neurologic;Humans;Male;Middle Aged;Muscle, Skeletal;Pregnancy;Robotics;Tibia;Treatment Outcome","86","","27","IEEE","4 Jun 2015","May 2016","","IEEE","IEEE Journals"
"Extraction and Classification of Multichannel Electromyographic Activation Trajectories for Hand Movement Recognition","M. AbdelMaseeh; T. -W. Chen; D. W. Stashuk","Systems Design Engineering, University of Waterloo, ON, Canada; Systems Design Engineering, University of Waterloo, ON, Canada; Systems Design Engineering, University of Waterloo, ON, Canada",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"14 Jun 2016","2016","24","6","662","673","This paper proposes a system for hand movement recognition using multichannel electromyographic (EMG) signals obtained from the forearm surface. This system can be used to control prostheses or to provide inputs for a wide range of human computer interface systems. In this work, the hand movement recognition problem is formulated as a multi-class distance based classification of multi-dimensional sequences. More specifically, the extraction of multi-channel EMG activation trajectories underlying hand movements, and classifying the extracted trajectories using a metric based on multi-dimensional dynamic time warping are investigated. The developed methods are evaluated using the publicly available NINAPro database comprised of 40 different hand movements performed by 40 subjects. The average movement error rate obtained across the 40 subjects is 0.09±0.047. The low error rate demonstrates the efficacy of the proposed trajectory extraction method and the discriminability of the utilized distance metric.","1558-0210","","10.1109/TNSRE.2015.2447217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7128402","EMG;hand movement recognition;multi-dimensional dynamic time warping (MD-DTW);muscle activity detection;myoelectric control","Trajectory;Electromyography;Muscles;Electrodes;Accuracy;Training;Hidden Markov models","Algorithms;Data Interpretation, Statistical;Electromyography;Hand;Humans;Movement;Muscle Contraction;Pattern Recognition, Automated;Range of Motion, Articular;Reproducibility of Results;Sensitivity and Specificity;Software","38","","29","IEEE","18 Jun 2015","June 2016","","IEEE","IEEE Journals"
