"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Independence of myoelectric control signals examined using a surface EMG model","M. M. Lowery; N. S. Stoykov; T. A. Kuiken","Department of Physical Medicine and Rehabilitation, Northwestern University, Evanston, IL, USA; Department of Physical Medicine and Rehabilitation, Northwestern University, Evanston, IL, USA; Department of Physical Medicine and Rehabilitation, Northwestern University, Evanston, IL, USA",IEEE Transactions on Biomedical Engineering,"11 Jun 2003","2003","50","6","789","793","The detection volume of the surface electromyographic (EMG) signal was explored using a finite-element model, to examine the feasibility of obtaining independent myoelectric control signals from regions of reinnervated muscle. The selectivity of the surface EMG signal was observed to decrease with increasing subcutaneous fat thickness. The results confirm that reducing the interelectrode distance or using double-differential electrodes can increase surface EMG selectivity in an inhomogeneous volume conductor. More focal control signals can be obtained, at the expense of increased variability, by using the mean square value, rather than the root mean square or average rectified value.","1558-2531","","10.1109/TBME.2003.812152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1203819","","Electromyography;Muscles;Finite element methods;Crosstalk;Electrodes;Prosthetics;Skin;Biomedical engineering;Analytical models;Conductors","Action Potentials;Adipose Tissue;Arm;Artifacts;Bone and Bones;Electrodes;Electromagnetic Fields;Electromyography;Feasibility Studies;Finite Element Analysis;Humans;Models, Biological;Muscle Fibers;Muscle, Skeletal;Reproducibility of Results;Sensitivity and Specificity","48","","25","IEEE","11 Jun 2003","June 2003","","IEEE","IEEE Journals"
"Fatigue analysis of the surface EMG signal in isometric constant force contractions using the averaged instantaneous frequency","A. Georgakis; L. K. Stergioulas; G. Giakas","Department of Communication Systems, Lancaster University, Lancaster, UK; Department of Communication Systems, Lancaster University, Lancaster, UK; Department of Orthopaedic Surgery, University of Ioannina (UoI), Ioannina, Greece",IEEE Transactions on Biomedical Engineering,"10 Mar 2003","2003","50","2","262","265","The averaged instantaneous frequency (AIF) is proposed as an alternative method for the frequency analysis of surface electromyography (EMG) in the study of muscle fatigue during sustained, isometric muscle contractions. Results from performance analysis using experimental EMG signals demonstrate the low variability of the proposed frequency variable. Indeed, the AIF measure is shown to perform significantly better than the widely used mean and median frequency variables, in terms of robustness to the length of the analysis window.","1558-2531","","10.1109/TBME.2002.807641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1185153","","Fatigue;Signal analysis;Electromyography;Muscles;Frequency estimation;Signal processing;Monitoring;Performance analysis;Parametric statistics;Orthopedic surgery","Action Potentials;Algorithms;Electromyography;Fourier Analysis;Humans;Isometric Contraction;Muscle Fatigue;Muscle, Skeletal;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted;Thigh","131","4","12","IEEE","10 Mar 2003","Feb. 2003","","IEEE","IEEE Journals"
"Stimulation artifact in surface EMG signal: effect of the stimulation waveform, detection system, and current amplitude using hybrid stimulation technique","F. Mandrile; D. Farina; M. Pozzo; R. Merletti","Centro di Bioingegneria Dipartimento di Elettronica, Politecnico di Turino, Torino, Italy; Centro di Bioingegneria Dipartimento di Elettronica, Politecnico di Turino, Torino, Italy; Centro di Bioingegneria Dipartimento di Elettronica, Politecnico di Turino, Torino, Italy; Centro di Bioingegneria Dipartimento di Elettronica, Politecnico di Turino, Torino, Italy",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"30 Jan 2004","2003","11","4","407","415","The purpose of this study was to investigate the amplitude properties of the artifact generated on the recorded surface electromyography (EMG) signals during transcutaneous electrical muscle stimulation. The factors which were investigated are the shape of the stimulation waveform, the distance of the stimulating electrode from the recording system, the interelectrode distance of the detection system, the spatial filter used for signal detection, and the stimulation current amplitude. Surface EMG signals were recorded during electrical stimulation of the biceps brachii motor point with a linear adhesive array of eight electrodes. Electrical stimulation was applied with seven stimulation waveforms (mono- and biphasic triangular, sinusoidal, and rectangular), generated by a specifically designed neuromuscular stimulator with hybrid output stage. The stimulation peak current was linearly increased from 0 mA to the maximum tolerated by the subject. The detection systems investigated were single and double differential with interelectrode distances multiple of 5 mm. Two trials for each contraction were performed on three different days. The average rectified artifact values (both absolute and normalized with respect to the corresponding M-wave values) were computed to investigate the artifact amplitude properties. Results indicated that, while the artifact average rectified value, normalized with respect to the M-wave amplitude, depended on the distance of the detecting electrodes from the stimulation point, it did not depend on the stimulation waveform, on the current intensity, on the interelectrode distance, and on the spatial filter. It was concluded that, using hybrid stimulation techniques, the selection of particular stimulation waveforms, interelectrode distances, or spatial filters has a minor effect on the reduction of the artifact when recording M-waves.","1558-0210","","10.1109/TNSRE.2003.819791","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261752","","Surface waves;Electromyography;Electrodes;Spatial filters;Electrical stimulation;Signal generators;Muscles;Shape;Signal detection;Hybrid power systems","Adult;Artifacts;Electric Stimulation;Electric Stimulation;Electrodes;Electromyography;Electromyography;Humans;Male;Muscle, Skeletal;Muscle, Skeletal;Reproducibility of Results;Sensitivity and Specificity;Transcutaneous Electric Nerve Stimulation;Transcutaneous Electric Nerve Stimulation","64","3","31","IEEE","30 Jan 2004","Dec. 2003","","IEEE","IEEE Journals"
"A fast and reliable technique for muscle activity detection from surface EMG signals","A. Merlo; D. Farina; R. Merletti","Department of Electronics, Politecnico di Turino, Torino, Italy; Department of Electronics, Politecnico di Turino, Torino, Italy; Department of Electronics, Politecnico di Turino, Torino, Italy",IEEE Transactions on Biomedical Engineering,"20 Mar 2003","2003","50","3","316","323","The estimation of on-off timing of human skeletal muscles during movement is an important issue in surface electromyography (EMG) signal processing with relevant clinical applications. In this paper, a novel approach to address this issue is proposed. The method is based on the identification of single motor unit action potentials from the surface EMG signal with the use of the continuous wavelet transform. A manifestation variable is computed as the maximum of the outputs of a bank of matched filters at different scales. A threshold is applied to the manifestation variable to detect EMG activity. A model, based on the physical structure of the muscle, is used to test the proposed technique on synthetic signals with known features. The resultant bias of the onset estimate is lower than 40 ms and the standard deviation lower than 30 ms in case of additive colored Gaussian noise with signal-to-noise ratio as low as 2 dB. Comparison with previously developed methods was performed, and representative applications to experimental signals are presented. The method is designed for a complete real-time implementation and, thus, may be applied in clinical routine activity.","1558-2531","","10.1109/TBME.2003.808829","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186735","","Muscles;Electromyography;Signal processing;Continuous wavelet transforms;Timing;Humans;Surface waves;Wavelet transforms;Matched filters;Testing","Action Potentials;Algorithms;Computer Simulation;Electromyography;Gait;Humans;Motor Neurons;Movement;Muscle Contraction;Muscle, Skeletal;Parkinsonian Disorders;Quality Control;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted;Stochastic Processes;Thigh","223","","32","IEEE","20 Mar 2003","March 2003","","IEEE","IEEE Journals"
"Wavelet analysis of surface electromyography","D. K. Kumar; N. D. Pah; A. Bradley","School of Electrical and Computing System Engineering, RMIT University, Melbourne, Australia; School of Electrical and Computing System Engineering, RMIT University, Melbourne, Australia; School of Electrical and Computing System Engineering, RMIT University, Melbourne, Australia",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"30 Jan 2004","2003","11","4","400","406","Muscle fatigue is often a result of unhealthy work practice. It has been known for some time that there is a significant change in the spectrum of the electromyography (EMG) of the muscle when it is fatigued. Due to the very complex nature of this signal however, it has been difficult to use this information to reliably automate the process of fatigue onset determination. If such a process implementation were feasible, it could be used as an indicator to reduce the chances of work-place injury. This research report on the effectiveness of the wavelet transform applied to the EMG signal as a means of identifying muscle fatigue. We report that with the appropriate choice of wavelet functions and scaling factors, it is possible to achieve reliable discrimination of the fatigue phenomenon, appropriate to an automated fatigue identification system.","1558-0210","","10.1109/TNSRE.2003.819901","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1261751","","Wavelet analysis;Surface waves;Electromyography;Muscles;Fatigue;Needles;Signal processing;Wavelet transforms;Contracts;Skin","Algorithms;Diagnosis, Computer-Assisted;Elbow Joint;Electromyography;Humans;Male;Muscle Fatigue;Muscle, Skeletal;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted","132","","25","IEEE","30 Jan 2004","Dec. 2003","","IEEE","IEEE Journals"
"A novel approach for estimating muscle fiber conduction velocity by spatial and temporal filtering of surface EMG signals","D. Farina; R. Merletti","Dipartimento di Elettronica, Politecnico di Torino, Turin, Italy; Centro di Bioingegneria, Dip. di Elettronica, Politecnico di Torino, Turin, Italy",IEEE Transactions on Biomedical Engineering,"17 Nov 2003","2003","50","12","1340","1351","We describe a new method for the estimation of muscle fiber conduction velocity (CV) from surface electromyography (EMG) signals. The method is based on the detection of two surface EMG signals with different spatial filters and on the compensation of the spatial filtering operations by two temporal filters (with CV as unknown parameter) applied to the signals. The transfer functions of the two spatial filters may have different magnitudes and phases, thus the detected signals have not necessarily the same shape. The two signals are first spatially and then temporally filtered and are ideally equal when the CV value selected as a parameter in the temporal filters corresponds to the velocity of propagation of the detected action potentials. This approach is the generalization of the classic spectral matching technique. A theoretical derivation of the method is provided together with its fast implementation by an iterative method based on the Newton's method. Moreover, the lowest CV estimate among those obtained by a number of filter pairs is selected to reduce the CV bias due to nonpropagating signal components. Simulation results indicate that the method described is less sensitive than the classic spectral matching approach to the presence of nonpropagating signals and that the two methods have similar standard deviation of estimation in the presence of additive, white, Gaussian noise. Finally, experimental signals have been collected from the biceps brachii muscle of ten healthy male subjects with an adhesive linear array of eight electrodes. The CV estimates depended on the electrode location with positive bias for the estimates from electrodes close to the innervation or tendon regions, as expected. The proposed method led to significantly lower bias than the spectral matching method in the experimental conditions, confirming the simulation results.","1558-2531","","10.1109/TBME.2003.819847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1246373","","Muscles;Filtering;Electromyography;Electrodes;Spatial filters;Transfer functions;Phase detection;Signal detection;Shape;Iterative methods","Action Potentials;Adult;Algorithms;Elbow;Electrodes;Electromyography;Humans;Isometric Contraction;Male;Motor Neurons;Muscle Fibers;Muscle, Skeletal;Muscle, Skeletal;Neural Conduction;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted;Skin Physiology","52","","35","IEEE","17 Nov 2003","Dec. 2003","","IEEE","IEEE Journals"
"Selectivity of spatial filters for surface EMG detection from the tibialis anterior muscle","D. Farina; L. Arendt-Nielsen; R. Merletti; B. Indino; T. Graven-Nielsen","Center for Sensory-Motor Interaction, University of Aalborg, Aalborg, Denmark; Center for Sensory-Motor Interaction, University of Aalborg, Aalborg, Denmark; Centro di Bioingegneria, Dipartimento di Elettronica, Politecnico di Turino, Torino, Italy; Centro di Bioingegneria, Dipartimento di Elettronica, Politecnico di Turino, Torino, Italy; Center for Sensory-Motor Interaction, University of Aalborg, Aalborg, Denmark",IEEE Transactions on Biomedical Engineering,"20 Mar 2003","2003","50","3","354","364","Many spatial filters have been proposed for surface electromyographic (EMG) signal detection. Although theoretical and modeling predictions on spatial selectivity are available, there are no extensive experimental validations of these techniques based on single motor unit (MU) activity detection. The aim of this study was to compare spatial selectivity of one- and two-dimensional (1-D and 2-D) spatial filters for EMG signal detection. Intramuscular and surface EMG signals were recorded from the tibialis anterior muscle of ten subjects. The simultaneous use of intramuscular wire and surface recordings (with the spike triggered averaging technique) allowed investigation of the activity of single MUs at the skin surface. The surface EMG signals were recorded with a grid of point electrodes (3/spl times/3 electrodes) and a ring electrode system at 15 locations over the muscle, with the wires detecting signals from the same intramuscular location. For most subjects, it was possible to classify, from the intramuscular recordings, the activity of the same MUs for all the contractions. The surface EMG signals were averaged with the intramuscularly detected MU action potentials as triggers. In this way, eight spatial filters-longitudinal and transversal, single and double differential (LSD, TSD, LDD, TDD), Laplacian (NDD), inverse binomial filter of the second order (IB2), inverse rectangle filter (IR), and differential ring system (C1)-could be compared on the basis of their spatial selectivity. The distance from the source (transversal with respect to the muscle fiber orientation) after which the surface detected potential did not exceed /spl plusmn/5% of the maximal peak-to-peak amplitude (detection distance) was statistically smaller for the 2-D systems and TDD than for the other filters. The MU action potential duration was significantly shorter with LDD and with the 2-D systems than with the other filters. The 2-D filters investigated (including C1) showed very similar performance and were, thus, considered equivalent from the point of view of spatial selectivity.","1558-2531","","10.1109/TBME.2003.808830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186739","","Spatial filters;Electromyography;Muscles;Transversal filters;Signal detection;Electrodes;Predictive models;Two dimensional displays;Wire;Skin","Action Potentials;Adult;Algorithms;Ankle;Electrodes;Humans;Isometric Contraction;Male;Motor Neurons;Muscle, Skeletal;Quality Control;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted","58","","23","IEEE","20 Mar 2003","March 2003","","IEEE","IEEE Journals"
"Analysis and Simulation of changes in EMG amplitude during high-level fatiguing contractions","M. M. Lowery; M. J. O'Malley","Department of Physical Medicine and Rehabilitation, Northwestern University, IL, USA; Department of Electronic and Electrical Engineering, University College Dublin, National University of Ireland, Dublin, Ireland",IEEE Transactions on Biomedical Engineering,"11 Aug 2003","2003","50","9","1052","1062","Changes in surface electromyographic (EMG) amplitude during sustained, fatiguing contractions are commonly attributed to variations in muscle fiber conduction velocity (MFCV), motor unit firing rates, transmembrane action potentials and the synchronization or recruitment of motor units. However, the relative contribution of each factor remains unclear. Analytical relationships relating changes in MFCV and mean motor unit firing rates to the root mean square (RMS) and average rectified (AR) value of the surface EMG signal are derived. The relationships are then confirmed using model simulation. The simulations and analysis illustrate the different behaviors of the surface EMG RMS and AR value with changing MFCV and firing rate, as the level of motor unit superposition varies. Levels of firing rate modulation and short-term synchronization that, combined with variations in MFCV, could cause changes in EMG amplitude similar to those observed during sustained isometric contraction of the brachioradialis at 80% of maximum voluntary contraction were estimated. While it is not possible to draw conclusions about changes in neural control without further information about the underlying motor unit activation patterns, the examples presented illustrate how a combined analytical and simulation approach may provide insight into the manner in which different factors affect EMG amplitude during sustained isometric contractions.","1558-2531","","10.1109/TBME.2003.816078","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1220212","","Analytical models;Electromyography;Muscles;Recruitment;Signal analysis;Root mean square;Amplitude modulation;Amplitude estimation;Information analysis;Pattern analysis","Adult;Algorithms;Diagnosis, Computer-Assisted;Elbow;Electromyography;Female;Humans;Isometric Contraction;Male;Models, Biological;Muscle Fatigue;Muscle, Skeletal;Physical Endurance;Task Performance and Analysis;Volition","49","","53","IEEE","11 Aug 2003","Sept. 2003","","IEEE","IEEE Journals"
"A software package for the decomposition of long-term multichannel EMG signals using wavelet coefficients","D. Zennaro; P. Wellig; V. M. Koch; G. S. Moschytz; T. Laubli","Institute of Hygiene and Applied Physiology and the Signal and Information Processing Laboratory, Swiss Federal Institute of Technology, Zurich, Switzerland; Signal and Information Processing Laboratory, Swiss Federal Institute of Technology, Zurich, Switzerland; Signal and Information Processing Laboratory, Swiss Federal Institute of Technology, Zurich, Switzerland; Signal and Information Processing Laboratory, Swiss Federal Institute of Technology, Zurich, Switzerland; Institute of Hygiene and Applied Physiology, Swiss Federal Institute of Technology, Zurich, Switzerland",IEEE Transactions on Biomedical Engineering,"19 Feb 2003","2003","50","1","58","69","This paper presents a method to decompose multichannel long-term intramuscular electromyogram (EMG) signals. In contrast to existing decomposition methods which only support short registration periods or single-channel recordings of signals of constant muscle effort, the decomposition software EMG-LODEC (ElectroMyoGram LOng-term DEComposition) is especially designed for multichannel long-term recordings of signals of slight muscle movements. A wavelet-based, hierarchical cluster analysis algorithm estimates the number of classes [motor units (MUs)], distinguishes single MUAPs from superpositions, and sets up the shape of the template for each class. Using three channels and a weighted averaging method to track action potential (AP) shape changes improve the analysis. In the last step, nonclassified segments, i.e., segments containing superimposed APs, are decomposed into their units using class-mean signals. Based on experiments on simulated and long-term recorded EMG signals, our software is capable of providing reliable decompositions with satisfying accuracy. EMG-LODEC is suitable for the study of MU discharge patterns and recruitment order in healthy subjects and patients during long-term measurements.","1558-2531","","10.1109/TBME.2002.807321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1179132","","Software packages;Electromyography;Wavelet coefficients;Muscles;Shape;Signal design;Wavelet analysis;Algorithm design and analysis;Clustering algorithms;Recruitment","Action Potentials;Adult;Algorithms;Cluster Analysis;Computer Simulation;Diagnosis, Computer-Assisted;Electromyography;False Negative Reactions;False Positive Reactions;Female;Fingers;Humans;Internet;Male;Middle Aged;Models, Neurological;Monitoring, Ambulatory;Motor Neurons;Movement;Muscle, Skeletal;Musculoskeletal Diseases;Pattern Recognition, Automated;Porphyrins;Reproducibility of Results;Shoulder;Signal Processing, Computer-Assisted;Software","67","","36","IEEE","19 Feb 2003","Jan. 2003","","IEEE","IEEE Journals"
"The development of a potential optimized stimulation intensity envelope for drop foot applications","D. T. O'Keeffe; A. E. Donnelly; G. M. Lyons","Biomedical Electronics Laboratory, University of Limerick, Limerick, Ireland; Department of Physical Education and Sport Science, University of Limerick, Limerick, Ireland; Biomedical Electronics Laboratory, University of Limerick, Limerick, Ireland",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"15 Sep 2003","2003","11","3","249","256","An optimized stimulation intensity envelope for use in hemiplegic drop foot applications has been developed. The traditional trapezoidal stimulation intensity approach has been examined and found to be inconsistent with the muscle activity patterns observed in healthy gait and therefore unsuitable. Experimental functional electrical stimulation (FES)-elicited tibialis anterior (TA) electromyography (EMG) data was taken over the ankle range of interest (occurring during active dorsiflexion and loading response) while also taking into account the type of TA muscle contraction occurring (concentric, eccentric, and isometric) and the speed of hemiplegic ankle joint rotation. Using the processed data, a model of normalized EMG versus pulsewidth was developed. Implementation of this model showed the unsuitability of the trapezoidal approach in the reproducing of a natural EMG profile. An optimized stimulation intensity profile is proposed which is expected to accurately reproduce the natural TA EMG profile during gait.","1558-0210","","10.1109/TNSRE.2003.817678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1231234","","Foot;Electromyography;Muscles;Neuromuscular stimulation;Leg;Space vector pulse width modulation;Humans;Signal restoration;Extremities","Adult;Algorithms;Ankle Joint;Electric Stimulation Therapy;Electromyography;Gait Disorders, Neurologic;Gait Disorders, Neurologic;Gait Disorders, Neurologic;Hemiplegia;Hemiplegia;Hemiplegia;Humans;Male;Muscle Contraction;Muscle, Skeletal;Muscle, Skeletal;Peroneal Nerve;Quality Control","27","","17","IEEE","15 Sep 2003","Sept. 2003","","IEEE","IEEE Journals"
